Train_loss,epoch,step,test_accuracy,test_loss,val_accuracy,val_loss
0.6816012859344482,0,49,,,,
0.3663056194782257,0,99,,,,
0.32151299715042114,0,149,,,,
0.4279317259788513,0,199,,,,
0.5690751075744629,0,249,,,,
0.2752019762992859,0,299,,,,
0.25988125801086426,0,349,,,,
0.6142982840538025,0,399,,,,
0.824552059173584,0,449,,,,
0.4830872416496277,0,499,,,,
0.4898088574409485,0,549,,,,
0.0884532779455185,0,599,,,,
0.4700595736503601,0,649,,,,
0.29107022285461426,0,699,,,,
0.2681819498538971,0,749,,,,
0.49566295742988586,0,799,,,,
0.4412974715232849,0,849,,,,
0.2159135937690735,0,899,,,,
,0,918,,,0.926031768321991,0.2532219886779785
0.38080692291259766,1,949,,,,
0.07263621687889099,1,999,,,,
0.3538891673088074,1,1049,,,,
0.1078062653541565,1,1099,,,,
0.3839638829231262,1,1149,,,,
0.22607186436653137,1,1199,,,,
0.15027588605880737,1,1249,,,,
0.09439107775688171,1,1299,,,,
0.2294885814189911,1,1349,,,,
0.2191210389137268,1,1399,,,,
0.50116366147995,1,1449,,,,
0.4496156871318817,1,1499,,,,
0.08464190363883972,1,1549,,,,
0.3234754800796509,1,1599,,,,
0.030954699963331223,1,1649,,,,
0.16670255362987518,1,1699,,,,
0.29840049147605896,1,1749,,,,
0.6833102703094482,1,1799,,,,
,1,1837,,,0.9393650889396667,0.24604548513889313
0.061791907995939255,2,1849,,,,
0.3846127688884735,2,1899,,,,
0.3626185953617096,2,1949,,,,
0.06987776607275009,2,1999,,,,
0.4034044146537781,2,2049,,,,
0.07054705172777176,2,2099,,,,
0.14073564112186432,2,2149,,,,
0.11503846198320389,2,2199,,,,
0.21186088025569916,2,2249,,,,
0.07521236687898636,2,2299,,,,
0.18724769353866577,2,2349,,,,
0.39630383253097534,2,2399,,,,
0.15520085394382477,2,2449,,,,
0.5370486974716187,2,2499,,,,
0.057199086993932724,2,2549,,,,
0.1415063738822937,2,2599,,,,
0.5477173328399658,2,2649,,,,
0.04265459626913071,2,2699,,,,
0.19143588840961456,2,2749,,,,
,2,2756,,,0.928412675857544,0.287373811006546
0.11998604238033295,3,2799,,,,
0.08098144829273224,3,2849,,,,
0.31830286979675293,3,2899,,,,
0.25311940908432007,3,2949,,,,
0.4255925714969635,3,2999,,,,
0.08416462689638138,3,3049,,,,
0.14517053961753845,3,3099,,,,
0.010097694583237171,3,3149,,,,
0.6556628346443176,3,3199,,,,
0.34202322363853455,3,3249,,,,
0.07866451144218445,3,3299,,,,
0.48644179105758667,3,3349,,,,
0.16375094652175903,3,3399,,,,
0.06943631172180176,3,3449,,,,
0.03612704947590828,3,3499,,,,
0.07465075701475143,3,3549,,,,
0.28515830636024475,3,3599,,,,
0.12996011972427368,3,3649,,,,
,3,3675,,,0.94349205493927,0.22567343711853027
0.09867458790540695,4,3699,,,,
0.06493217498064041,4,3749,,,,
0.3565371036529541,4,3799,,,,
0.08399875462055206,4,3849,,,,
0.009286517277359962,4,3899,,,,
0.26114535331726074,4,3949,,,,
0.3026787340641022,4,3999,,,,
0.0575542226433754,4,4049,,,,
0.27188631892204285,4,4099,,,,
0.21032202243804932,4,4149,,,,
0.07521922141313553,4,4199,,,,
0.1072748452425003,4,4249,,,,
0.02437809482216835,4,4299,,,,
0.05789560824632645,4,4349,,,,
0.05448764190077782,4,4399,,,,
0.09158699959516525,4,4449,,,,
0.09287852793931961,4,4499,,,,
0.0149399284273386,4,4549,,,,
,4,4594,,,0.945555567741394,0.24447816610336304
0.25989124178886414,5,4599,,,,
0.1960071176290512,5,4649,,,,
0.2931502163410187,5,4699,,,,
0.09262514859437943,5,4749,,,,
0.32559558749198914,5,4799,,,,
0.1012105718255043,5,4849,,,,
0.04316600784659386,5,4899,,,,
0.32587486505508423,5,4949,,,,
0.25813037157058716,5,4999,,,,
0.11956007033586502,5,5049,,,,
0.03704433888196945,5,5099,,,,
0.419170081615448,5,5149,,,,
0.28699177503585815,5,5199,,,,
0.08824577927589417,5,5249,,,,
0.06458503752946854,5,5299,,,,
0.021276991814374924,5,5349,,,,
0.04604673758149147,5,5399,,,,
0.05768726393580437,5,5449,,,,
0.08384466171264648,5,5499,,,,
,5,5513,,,0.9407936334609985,0.28372129797935486
0.09676188230514526,6,5549,,,,
0.11406122148036957,6,5599,,,,
0.028640808537602425,6,5649,,,,
0.06381219625473022,6,5699,,,,
0.028892356902360916,6,5749,,,,
0.30668607354164124,6,5799,,,,
0.5144738554954529,6,5849,,,,
0.04087420925498009,6,5899,,,,
0.3144589364528656,6,5949,,,,
0.1599435806274414,6,5999,,,,
0.34004488587379456,6,6049,,,,
0.05480211600661278,6,6099,,,,
0.32547593116760254,6,6149,,,,
0.03741218522191048,6,6199,,,,
0.12635093927383423,6,6249,,,,
0.03536530211567879,6,6299,,,,
0.30846351385116577,6,6349,,,,
0.22984309494495392,6,6399,,,,
,6,6432,,,0.9374603033065796,0.2889325022697449
,7,6433,0.9458816051483154,0.2226836383342743,,
0.0008517703390680254,7,6449,,,,
0.09033022820949554,7,6499,,,,
0.599147617816925,7,6549,,,,
0.01781138777732849,7,6599,,,,
0.07967855781316757,7,6649,,,,
0.020444614812731743,7,6699,,,,
0.5224525928497314,7,6749,,,,
0.05770199000835419,7,6799,,,,
0.03256522864103317,7,6849,,,,
0.775104284286499,7,6899,,,,
0.0910562202334404,7,6949,,,,
0.4346003532409668,7,6999,,,,
0.10988985002040863,7,7049,,,,
0.004542523995041847,7,7099,,,,
0.15440042316913605,7,7149,,,,
0.20642419159412384,7,7199,,,,
0.0725594013929367,7,7249,,,,
0.07938294112682343,7,7299,,,,
0.027918489649891853,7,7349,,,,
,7,7351,,,0.9422222375869751,0.26648423075675964
,8,7352,0.9458816051483154,0.2226836383342743,,
