Train_loss,epoch,step,test_accuracy,test_loss,val_accuracy,val_loss
2.0033645629882812,0,49,,,,
1.8069417476654053,0,99,,,,
1.3228217363357544,0,149,,,,
0.8726338148117065,0,199,,,,
0.9312056303024292,0,249,,,,
0.8069382905960083,0,299,,,,
0.5257088541984558,0,349,,,,
0.5256571173667908,0,399,,,,
0.5019364953041077,0,449,,,,
0.4423208236694336,0,499,,,,
0.5533264875411987,0,549,,,,
0.276972234249115,0,599,,,,
0.4068070650100708,0,649,,,,
0.5861434936523438,0,699,,,,
0.44964754581451416,0,749,,,,
0.3292853832244873,0,799,,,,
0.561813235282898,0,849,,,,
0.65866619348526,0,899,,,,
0.3275764584541321,0,949,,,,
0.20089466869831085,0,999,,,,
0.3412649631500244,0,1049,,,,
0.7288308143615723,0,1099,,,,
0.5498799085617065,0,1149,,,,
0.2037438452243805,0,1199,,,,
0.4881330728530884,0,1249,,,,
0.2590438723564148,0,1299,,,,
0.4010953903198242,0,1349,,,,
0.7033199071884155,0,1399,,,,
0.2408972978591919,0,1449,,,,
0.17461219429969788,0,1499,,,,
0.0980866402387619,0,1549,,,,
0.1164979487657547,0,1599,,,,
0.1960466206073761,0,1649,,,,
0.6898806095123291,0,1699,,,,
0.25256919860839844,0,1749,,,,
0.25086402893066406,0,1799,,,,
,0,1837,,,0.9060317277908325,0.3179941773414612
0.3446246385574341,1,1849,,,,
0.11319555342197418,1,1899,,,,
0.23278984427452087,1,1949,,,,
0.1802969127893448,1,1999,,,,
0.17358972132205963,1,2049,,,,
0.07644630968570709,1,2099,,,,
0.39033061265945435,1,2149,,,,
0.07734300941228867,1,2199,,,,
0.5655887722969055,1,2249,,,,
0.502496600151062,1,2299,,,,
0.1168057844042778,1,2349,,,,
0.6299037933349609,1,2399,,,,
0.11126500368118286,1,2449,,,,
0.0986981987953186,1,2499,,,,
0.1875934600830078,1,2549,,,,
0.33004528284072876,1,2599,,,,
0.7375927567481995,1,2649,,,,
0.40175941586494446,1,2699,,,,
0.2918507754802704,1,2749,,,,
0.2579696476459503,1,2799,,,,
0.49166586995124817,1,2849,,,,
0.17032966017723083,1,2899,,,,
0.2801790237426758,1,2949,,,,
0.10905592143535614,1,2999,,,,
0.2801263928413391,1,3049,,,,
0.06450454145669937,1,3099,,,,
0.37936165928840637,1,3149,,,,
0.8218311071395874,1,3199,,,,
0.2137773483991623,1,3249,,,,
0.06695190072059631,1,3299,,,,
0.2445901781320572,1,3349,,,,
0.2648146450519562,1,3399,,,,
0.4138232171535492,1,3449,,,,
0.3803887963294983,1,3499,,,,
0.1705026626586914,1,3549,,,,
0.2879793643951416,1,3599,,,,
0.7253209352493286,1,3649,,,,
,1,3675,,,0.9239682555198669,0.2567198574542999
0.1728219985961914,2,3699,,,,
0.2725750803947449,2,3749,,,,
0.0756751224398613,2,3799,,,,
0.22706612944602966,2,3849,,,,
0.23913097381591797,2,3899,,,,
0.36560991406440735,2,3949,,,,
0.21235264837741852,2,3999,,,,
0.06651242822408676,2,4049,,,,
0.4214065968990326,2,4099,,,,
0.2873823344707489,2,4149,,,,
0.14955611526966095,2,4199,,,,
0.14765238761901855,2,4249,,,,
0.2529977560043335,2,4299,,,,
0.3529817461967468,2,4349,,,,
0.059821173548698425,2,4399,,,,
0.3191729784011841,2,4449,,,,
0.20203956961631775,2,4499,,,,
0.060240037739276886,2,4549,,,,
0.2059726119041443,2,4599,,,,
0.47172826528549194,2,4649,,,,
0.13180886209011078,2,4699,,,,
0.6552385091781616,2,4749,,,,
0.3025738298892975,2,4799,,,,
0.08393371105194092,2,4849,,,,
0.24780292809009552,2,4899,,,,
0.28500229120254517,2,4949,,,,
0.06246768310666084,2,4999,,,,
0.1400834023952484,2,5049,,,,
0.1781463921070099,2,5099,,,,
0.09986509382724762,2,5149,,,,
0.18545706570148468,2,5199,,,,
0.23533940315246582,2,5249,,,,
0.6048009395599365,2,5299,,,,
0.03621286153793335,2,5349,,,,
0.20329801738262177,2,5399,,,,
0.1556883156299591,2,5449,,,,
0.16398656368255615,2,5499,,,,
,2,5513,,,0.9350793361663818,0.2189130187034607
0.1250467747449875,3,5549,,,,
0.08926853537559509,3,5599,,,,
0.2159917801618576,3,5649,,,,
0.26311564445495605,3,5699,,,,
0.11204248666763306,3,5749,,,,
0.06521013379096985,3,5799,,,,
0.031774502247571945,3,5849,,,,
0.0989733338356018,3,5899,,,,
0.11267392337322235,3,5949,,,,
0.7376621961593628,3,5999,,,,
0.15927091240882874,3,6049,,,,
0.1788809597492218,3,6099,,,,
0.05124247074127197,3,6149,,,,
0.2092493325471878,3,6199,,,,
0.17595551908016205,3,6249,,,,
0.1655139923095703,3,6299,,,,
0.041607584804296494,3,6349,,,,
0.434151828289032,3,6399,,,,
0.2094871997833252,3,6449,,,,
0.20486287772655487,3,6499,,,,
0.3371492624282837,3,6549,,,,
0.04954877495765686,3,6599,,,,
0.0926506444811821,3,6649,,,,
0.1295190155506134,3,6699,,,,
0.04816821217536926,3,6749,,,,
0.08696401119232178,3,6799,,,,
0.06787629425525665,3,6849,,,,
0.2597964107990265,3,6899,,,,
0.04706854373216629,3,6949,,,,
0.11068367213010788,3,6999,,,,
0.4423465132713318,3,7049,,,,
0.06810614466667175,3,7099,,,,
0.11389940977096558,3,7149,,,,
0.08834352344274521,3,7199,,,,
0.09497952461242676,3,7249,,,,
0.058614857494831085,3,7299,,,,
0.19245190918445587,3,7349,,,,
,3,7351,,,0.9417460560798645,0.19445277750492096
0.030475210398435593,4,7399,,,,
0.07728952169418335,4,7449,,,,
0.36000069975852966,4,7499,,,,
0.07265452295541763,4,7549,,,,
0.602861762046814,4,7599,,,,
0.04184187203645706,4,7649,,,,
0.21066820621490479,4,7699,,,,
0.17916759848594666,4,7749,,,,
0.250554621219635,4,7799,,,,
0.07991262525320053,4,7849,,,,
0.03178062289953232,4,7899,,,,
0.06070460006594658,4,7949,,,,
0.8816036581993103,4,7999,,,,
0.04244476556777954,4,8049,,,,
0.0982387363910675,4,8099,,,,
0.18859359622001648,4,8149,,,,
0.04368487000465393,4,8199,,,,
0.17384567856788635,4,8249,,,,
0.02950308844447136,4,8299,,,,
0.11808019131422043,4,8349,,,,
0.09246233850717545,4,8399,,,,
0.07483433187007904,4,8449,,,,
0.07226154208183289,4,8499,,,,
0.1413775384426117,4,8549,,,,
0.10291413217782974,4,8599,,,,
0.19527335464954376,4,8649,,,,
0.08888367563486099,4,8699,,,,
0.24316062033176422,4,8749,,,,
0.16365978121757507,4,8799,,,,
0.0804237574338913,4,8849,,,,
0.05947043374180794,4,8899,,,,
0.23844090104103088,4,8949,,,,
0.015146518126130104,4,8999,,,,
0.057125262916088104,4,9049,,,,
0.07614674419164658,4,9099,,,,
0.11900516599416733,4,9149,,,,
,4,9189,,,0.9453968405723572,0.18193554878234863
0.2673667073249817,5,9199,,,,
0.07018879055976868,5,9249,,,,
0.09425029903650284,5,9299,,,,
0.09437334537506104,5,9349,,,,
